2.5764 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
8.8266 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
9.8924 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000188A80A5190>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000188A80A5130>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000188A8095FD0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000188A8654130>, multiSample=False, name='window1', numSamples=2, pos=(-1920, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.8925 	EXP 	window1: mouseVisible = True
9.8926 	EXP 	window1: backgroundImage = ''
9.8926 	EXP 	window1: backgroundFit = 'none'
9.8952 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.8952 	EXP 	window1: recordFrameIntervals = False
10.0580 	EXP 	window1: recordFrameIntervals = True
10.2410 	EXP 	Screen (0) actual frame rate measured at 60.24Hz
10.2411 	EXP 	window1: recordFrameIntervals = False
10.2412 	EXP 	window1: mouseVisible = False
13.7489 	EXP 	pilotv2: status = STARTED
13.7491 	EXP 	window1: mouseVisible = True
13.7653 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
13.7659 	EXP 	window1: mouseVisible = True
13.7662 	EXP 	window1: mouseVisible = True
13.7674 	EXP 	window1: mouseVisible = True
13.7685 	EXP 	window1: mouseVisible = True
13.8024 	EXP 	window1: mouseVisible = True
13.8026 	EXP 	window1: mouseVisible = True
13.8032 	EXP 	window1: mouseVisible = True
13.8040 	EXP 	window1: mouseVisible = True
13.8340 	EXP 	window1: mouseVisible = True
13.8344 	EXP 	window1: mouseVisible = True
13.8346 	EXP 	window1: mouseVisible = True
13.8352 	EXP 	window1: mouseVisible = True
13.8359 	EXP 	window1: mouseVisible = True
13.8629 	EXP 	window1: mouseVisible = True
13.8633 	EXP 	window1: mouseVisible = True
13.8645 	EXP 	window1: mouseVisible = True
13.8652 	EXP 	window1: mouseVisible = True
13.8703 	EXP 	window1: mouseVisible = True
13.8706 	EXP 	window1: mouseVisible = True
13.9625 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.9629 	EXP 	window1: mouseVisible = True
13.9630 	EXP 	window1: mouseVisible = True
13.9637 	EXP 	window1: mouseVisible = True
13.9644 	EXP 	window1: mouseVisible = True
14.0022 	EXP 	window1: mouseVisible = True
14.0024 	EXP 	window1: mouseVisible = True
14.0030 	EXP 	window1: mouseVisible = True
14.0037 	EXP 	window1: mouseVisible = True
14.0196 	EXP 	window1: mouseVisible = True
14.0199 	EXP 	window1: mouseVisible = True
14.0201 	EXP 	window1: mouseVisible = True
14.0208 	EXP 	window1: mouseVisible = True
14.0215 	EXP 	window1: mouseVisible = True
14.0357 	EXP 	window1: mouseVisible = True
14.0359 	EXP 	window1: mouseVisible = True
14.0366 	EXP 	window1: mouseVisible = True
14.0373 	EXP 	window1: mouseVisible = True
14.0441 	EXP 	window1: mouseVisible = True
14.0442 	EXP 	window1: mouseVisible = True
14.0512 	EXP 	Created image_17 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/ori1.png', interpolate=True, mask=None, maskParams=None, name='image_17', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
14.0514 	EXP 	window1: mouseVisible = True
14.0580 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
14.0584 	EXP 	window1: mouseVisible = True
14.0586 	EXP 	window1: mouseVisible = True
14.0593 	EXP 	window1: mouseVisible = True
14.0600 	EXP 	window1: mouseVisible = True
14.0668 	EXP 	window1: mouseVisible = True
14.0670 	EXP 	window1: mouseVisible = True
14.0677 	EXP 	window1: mouseVisible = True
14.0684 	EXP 	window1: mouseVisible = True
14.0741 	EXP 	window1: mouseVisible = True
14.0745 	EXP 	window1: mouseVisible = True
14.0746 	EXP 	window1: mouseVisible = True
14.0755 	EXP 	window1: mouseVisible = True
14.0761 	EXP 	window1: mouseVisible = True
14.0856 	EXP 	window1: mouseVisible = True
14.0859 	EXP 	window1: mouseVisible = True
14.0871 	EXP 	window1: mouseVisible = True
14.0878 	EXP 	window1: mouseVisible = True
14.0935 	EXP 	window1: mouseVisible = True
14.0936 	EXP 	window1: mouseVisible = True
14.1000 	EXP 	Created image_18 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/obj2.png', interpolate=True, mask=None, maskParams=None, name='image_18', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
14.1002 	EXP 	window1: mouseVisible = True
14.1068 	EXP 	Created text_10 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_10', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
14.1072 	EXP 	window1: mouseVisible = True
14.1074 	EXP 	window1: mouseVisible = True
14.1081 	EXP 	window1: mouseVisible = True
14.1088 	EXP 	window1: mouseVisible = True
14.1232 	EXP 	window1: mouseVisible = True
14.1236 	EXP 	window1: mouseVisible = True
14.1247 	EXP 	window1: mouseVisible = True
14.1256 	EXP 	window1: mouseVisible = True
14.1311 	EXP 	window1: mouseVisible = True
14.1315 	EXP 	window1: mouseVisible = True
14.1317 	EXP 	window1: mouseVisible = True
14.1325 	EXP 	window1: mouseVisible = True
14.1331 	EXP 	window1: mouseVisible = True
14.1391 	EXP 	window1: mouseVisible = True
14.1393 	EXP 	window1: mouseVisible = True
14.1400 	EXP 	window1: mouseVisible = True
14.1406 	EXP 	window1: mouseVisible = True
14.1464 	EXP 	window1: mouseVisible = True
14.1465 	EXP 	window1: mouseVisible = True
14.1525 	EXP 	Created image_19 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/ori2.png', interpolate=True, mask=None, maskParams=None, name='image_19', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
14.1527 	EXP 	window1: mouseVisible = True
14.1593 	EXP 	Created text_11 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_11', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
14.1596 	EXP 	window1: mouseVisible = True
14.1598 	EXP 	window1: mouseVisible = True
14.1605 	EXP 	window1: mouseVisible = True
14.1611 	EXP 	window1: mouseVisible = True
14.1672 	EXP 	window1: mouseVisible = True
14.1674 	EXP 	window1: mouseVisible = True
14.1681 	EXP 	window1: mouseVisible = True
14.1687 	EXP 	window1: mouseVisible = True
14.1739 	EXP 	window1: mouseVisible = True
14.1742 	EXP 	window1: mouseVisible = True
14.1744 	EXP 	window1: mouseVisible = True
