2.3936 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
6.0902 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
7.0069 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020F07AE3C40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020F07AE3BE0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020F07AE3A00>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020F080D6B80>, multiSample=False, name='window1', numSamples=2, pos=(-1920, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.0069 	EXP 	window1: mouseVisible = True
7.0070 	EXP 	window1: backgroundImage = ''
7.0070 	EXP 	window1: backgroundFit = 'none'
7.0085 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.0086 	EXP 	window1: recordFrameIntervals = False
7.1747 	EXP 	window1: recordFrameIntervals = True
7.3567 	EXP 	Screen (0) actual frame rate measured at 59.99Hz
7.3568 	EXP 	window1: recordFrameIntervals = False
7.3569 	EXP 	window1: mouseVisible = False
9.4726 	EXP 	pilotv2: status = STARTED
9.4728 	EXP 	window1: mouseVisible = True
9.4826 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
9.4829 	EXP 	window1: mouseVisible = True
9.4830 	EXP 	window1: mouseVisible = True
9.4835 	EXP 	window1: mouseVisible = True
9.4838 	EXP 	window1: mouseVisible = True
9.5055 	EXP 	window1: mouseVisible = True
9.5056 	EXP 	window1: mouseVisible = True
9.5061 	EXP 	window1: mouseVisible = True
9.5065 	EXP 	window1: mouseVisible = True
9.5250 	EXP 	window1: mouseVisible = True
9.5252 	EXP 	window1: mouseVisible = True
9.5253 	EXP 	window1: mouseVisible = True
9.5257 	EXP 	window1: mouseVisible = True
9.5261 	EXP 	window1: mouseVisible = True
9.5428 	EXP 	window1: mouseVisible = True
9.5430 	EXP 	window1: mouseVisible = True
9.5434 	EXP 	window1: mouseVisible = True
9.5438 	EXP 	window1: mouseVisible = True
9.5472 	EXP 	window1: mouseVisible = True
9.5474 	EXP 	window1: mouseVisible = True
9.6103 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.6106 	EXP 	window1: mouseVisible = True
9.6107 	EXP 	window1: mouseVisible = True
9.6111 	EXP 	window1: mouseVisible = True
9.6116 	EXP 	window1: mouseVisible = True
9.6356 	EXP 	window1: mouseVisible = True
9.6357 	EXP 	window1: mouseVisible = True
9.6362 	EXP 	window1: mouseVisible = True
9.6366 	EXP 	window1: mouseVisible = True
9.6468 	EXP 	window1: mouseVisible = True
9.6470 	EXP 	window1: mouseVisible = True
9.6471 	EXP 	window1: mouseVisible = True
9.6476 	EXP 	window1: mouseVisible = True
9.6480 	EXP 	window1: mouseVisible = True
9.6567 	EXP 	window1: mouseVisible = True
9.6568 	EXP 	window1: mouseVisible = True
9.6572 	EXP 	window1: mouseVisible = True
9.6576 	EXP 	window1: mouseVisible = True
9.6609 	EXP 	window1: mouseVisible = True
9.6610 	EXP 	window1: mouseVisible = True
9.6648 	EXP 	Created image_17 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/ori1.png', interpolate=True, mask=None, maskParams=None, name='image_17', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
9.6650 	EXP 	window1: mouseVisible = True
9.6697 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.6699 	EXP 	window1: mouseVisible = True
9.6700 	EXP 	window1: mouseVisible = True
9.6705 	EXP 	window1: mouseVisible = True
9.6709 	EXP 	window1: mouseVisible = True
9.6748 	EXP 	window1: mouseVisible = True
9.6750 	EXP 	window1: mouseVisible = True
9.6754 	EXP 	window1: mouseVisible = True
9.6758 	EXP 	window1: mouseVisible = True
9.6792 	EXP 	window1: mouseVisible = True
9.6793 	EXP 	window1: mouseVisible = True
9.6795 	EXP 	window1: mouseVisible = True
9.6799 	EXP 	window1: mouseVisible = True
9.6803 	EXP 	window1: mouseVisible = True
9.6841 	EXP 	window1: mouseVisible = True
9.6843 	EXP 	window1: mouseVisible = True
9.6847 	EXP 	window1: mouseVisible = True
9.6851 	EXP 	window1: mouseVisible = True
9.6885 	EXP 	window1: mouseVisible = True
9.6885 	EXP 	window1: mouseVisible = True
9.6926 	EXP 	Created image_18 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/obj2.png', interpolate=True, mask=None, maskParams=None, name='image_18', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
9.6927 	EXP 	window1: mouseVisible = True
9.6975 	EXP 	Created text_10 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_10', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.6977 	EXP 	window1: mouseVisible = True
9.6978 	EXP 	window1: mouseVisible = True
9.6983 	EXP 	window1: mouseVisible = True
9.6987 	EXP 	window1: mouseVisible = True
9.7025 	EXP 	window1: mouseVisible = True
9.7026 	EXP 	window1: mouseVisible = True
9.7030 	EXP 	window1: mouseVisible = True
9.7034 	EXP 	window1: mouseVisible = True
9.7069 	EXP 	window1: mouseVisible = True
9.7070 	EXP 	window1: mouseVisible = True
9.7072 	EXP 	window1: mouseVisible = True
9.7076 	EXP 	window1: mouseVisible = True
9.7080 	EXP 	window1: mouseVisible = True
9.7119 	EXP 	window1: mouseVisible = True
9.7121 	EXP 	window1: mouseVisible = True
9.7125 	EXP 	window1: mouseVisible = True
9.7129 	EXP 	window1: mouseVisible = True
9.7179 	EXP 	window1: mouseVisible = True
9.7180 	EXP 	window1: mouseVisible = True
9.7220 	EXP 	Created image_19 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/ori2.png', interpolate=True, mask=None, maskParams=None, name='image_19', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
9.7222 	EXP 	window1: mouseVisible = True
9.7269 	EXP 	Created text_11 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_11', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.7271 	EXP 	window1: mouseVisible = True
9.7272 	EXP 	window1: mouseVisible = True
9.7276 	EXP 	window1: mouseVisible = True
9.7280 	EXP 	window1: mouseVisible = True
9.7318 	EXP 	window1: mouseVisible = True
9.7320 	EXP 	window1: mouseVisible = True
9.7325 	EXP 	window1: mouseVisible = True
9.7329 	EXP 	window1: mouseVisible = True
9.7362 	EXP 	window1: mouseVisible = True
9.7365 	EXP 	window1: mouseVisible = True
9.7366 	EXP 	window1: mouseVisible = True
9.7371 	EXP 	window1: mouseVisible = True
9.7374 	EXP 	window1: mouseVisible = True
9.7413 	EXP 	window1: mouseVisible = True
9.7414 	EXP 	window1: mouseVisible = True
9.7418 	EXP 	window1: mouseVisible = True
9.7422 	EXP 	window1: mouseVisible = True
9.7455 	EXP 	window1: mouseVisible = True
9.7456 	EXP 	window1: mouseVisible = True
9.7497 	EXP 	Created image_20 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/obj1.png', interpolate=True, mask=None, maskParams=None, name='image_20', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
9.7499 	EXP 	window1: mouseVisible = True
9.7589 	EXP 	Created imageInstruct_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
9.7592 	EXP 	window1: mouseVisible = True
9.7593 	EXP 	window1: mouseVisible = True
9.7597 	EXP 	window1: mouseVisible = True
9.7601 	EXP 	window1: mouseVisible = True
9.7640 	EXP 	window1: mouseVisible = True
9.7641 	EXP 	window1: mouseVisible = True
9.7645 	EXP 	window1: mouseVisible = True
9.7649 	EXP 	window1: mouseVisible = True
9.7682 	EXP 	window1: mouseVisible = True
9.7684 	EXP 	window1: mouseVisible = True
9.7686 	EXP 	window1: mouseVisible = True
9.7690 	EXP 	window1: mouseVisible = True
9.7694 	EXP 	window1: mouseVisible = True
9.7730 	EXP 	window1: mouseVisible = True
9.7732 	EXP 	window1: mouseVisible = True
9.7736 	EXP 	window1: mouseVisible = True
9.7740 	EXP 	window1: mouseVisible = True
9.7772 	EXP 	window1: mouseVisible = True
9.7773 	EXP 	window1: mouseVisible = True
