1.7898 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
11.4536 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [2560, 1440]. Using actual size
12.1831 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E8B37F3C40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E8B37F3BE0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E8B37F3A00>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001E8B3B8A700>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.1834 	EXP 	window1: mouseVisible = True
12.1834 	EXP 	window1: backgroundImage = ''
12.1835 	EXP 	window1: backgroundFit = 'none'
12.1891 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
12.1892 	EXP 	window1: recordFrameIntervals = False
12.3484 	EXP 	window1: recordFrameIntervals = True
12.5323 	EXP 	Screen (0) actual frame rate measured at 59.89Hz
12.5323 	EXP 	window1: recordFrameIntervals = False
12.5325 	EXP 	window1: mouseVisible = False
14.0666 	EXP 	pilotv2: status = STARTED
14.0670 	EXP 	window1: mouseVisible = True
14.0826 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
14.0828 	EXP 	window1: mouseVisible = True
14.0829 	EXP 	window1: mouseVisible = True
14.0834 	EXP 	window1: mouseVisible = True
14.0838 	EXP 	window1: mouseVisible = True
14.1086 	EXP 	window1: mouseVisible = True
14.1087 	EXP 	window1: mouseVisible = True
14.1092 	EXP 	window1: mouseVisible = True
14.1096 	EXP 	window1: mouseVisible = True
14.1307 	EXP 	window1: mouseVisible = True
14.1310 	EXP 	window1: mouseVisible = True
14.1311 	EXP 	window1: mouseVisible = True
14.1315 	EXP 	window1: mouseVisible = True
14.1320 	EXP 	window1: mouseVisible = True
14.1511 	EXP 	window1: mouseVisible = True
14.1513 	EXP 	window1: mouseVisible = True
14.1517 	EXP 	window1: mouseVisible = True
14.1521 	EXP 	window1: mouseVisible = True
14.1547 	EXP 	window1: mouseVisible = True
14.1549 	EXP 	window1: mouseVisible = True
