2.3866 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
8.0300 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
8.8189 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025A69448130>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025A694480A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025A69433F40>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000025A6998A070>, multiSample=False, name='window1', numSamples=2, pos=(-1920, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.8190 	EXP 	window1: mouseVisible = True
8.8190 	EXP 	window1: backgroundImage = ''
8.8190 	EXP 	window1: backgroundFit = 'none'
8.8205 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.8205 	EXP 	window1: recordFrameIntervals = False
8.9858 	EXP 	window1: recordFrameIntervals = True
9.1684 	EXP 	Screen (0) actual frame rate measured at 60.20Hz
9.1685 	EXP 	window1: recordFrameIntervals = False
9.1687 	EXP 	window1: mouseVisible = False
11.3839 	EXP 	pilotv2: status = STARTED
11.3841 	EXP 	window1: mouseVisible = True
11.3943 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
11.3945 	EXP 	window1: mouseVisible = True
11.3947 	EXP 	window1: mouseVisible = True
11.3951 	EXP 	window1: mouseVisible = True
11.3955 	EXP 	window1: mouseVisible = True
11.4089 	EXP 	window1: mouseVisible = True
11.4090 	EXP 	window1: mouseVisible = True
11.4095 	EXP 	window1: mouseVisible = True
11.4098 	EXP 	window1: mouseVisible = True
11.4214 	EXP 	window1: mouseVisible = True
