2.4973 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
5.8786 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
6.6352 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018FE4D86E20>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018FE4D86DC0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018FE4D86BE0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000018FE5277D60>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.6354 	EXP 	window1: mouseVisible = True
6.6354 	EXP 	window1: backgroundImage = ''
6.6354 	EXP 	window1: backgroundFit = 'none'
6.6372 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.6372 	EXP 	window1: recordFrameIntervals = False
6.8012 	EXP 	window1: recordFrameIntervals = True
6.9854 	EXP 	Screen (0) actual frame rate measured at 59.74Hz
6.9855 	EXP 	window1: recordFrameIntervals = False
6.9856 	EXP 	window1: mouseVisible = False
9.1115 	EXP 	pilotv2: status = STARTED
9.1119 	EXP 	window1: mouseVisible = True
9.1217 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
9.1220 	EXP 	window1: mouseVisible = True
9.1221 	EXP 	window1: mouseVisible = True
9.1226 	EXP 	window1: mouseVisible = True
9.1230 	EXP 	window1: mouseVisible = True
9.1367 	EXP 	window1: mouseVisible = True
9.1368 	EXP 	window1: mouseVisible = True
9.1373 	EXP 	window1: mouseVisible = True
9.1377 	EXP 	window1: mouseVisible = True
