2.5440 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
11.1447 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
11.9174 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EF2B625E50>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EF2B625DF0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EF2B625C10>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001EF2BB56DC0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.9174 	EXP 	window1: mouseVisible = True
11.9175 	EXP 	window1: backgroundImage = ''
11.9175 	EXP 	window1: backgroundFit = 'none'
11.9191 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.9191 	EXP 	window1: recordFrameIntervals = False
12.0834 	EXP 	window1: recordFrameIntervals = True
12.2675 	EXP 	Screen (0) actual frame rate measured at 60.12Hz
12.2676 	EXP 	window1: recordFrameIntervals = False
12.2677 	EXP 	window1: mouseVisible = False
14.3882 	EXP 	pilotv2: status = STARTED
14.3886 	EXP 	window1: mouseVisible = True
14.3986 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2.   , 1.259]), texRes=128.0, units='height', win=Window(...))
14.3989 	EXP 	window1: mouseVisible = True
14.3990 	EXP 	window1: mouseVisible = True
14.3995 	EXP 	window1: mouseVisible = True
14.3999 	EXP 	window1: mouseVisible = True
14.4215 	EXP 	window1: mouseVisible = True
14.4217 	EXP 	window1: mouseVisible = True
14.4221 	EXP 	window1: mouseVisible = True
14.4226 	EXP 	window1: mouseVisible = True
14.4407 	EXP 	window1: mouseVisible = True
14.4410 	EXP 	window1: mouseVisible = True
14.4411 	EXP 	window1: mouseVisible = True
14.4416 	EXP 	window1: mouseVisible = True
14.4420 	EXP 	window1: mouseVisible = True
14.4585 	EXP 	window1: mouseVisible = True
14.4587 	EXP 	window1: mouseVisible = True
14.4591 	EXP 	window1: mouseVisible = True
14.4596 	EXP 	window1: mouseVisible = True
14.4630 	EXP 	window1: mouseVisible = True
14.4632 	EXP 	window1: mouseVisible = True
14.5295 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
14.5298 	EXP 	window1: mouseVisible = True
14.5299 	EXP 	window1: mouseVisible = True
14.5304 	EXP 	window1: mouseVisible = True
14.5308 	EXP 	window1: mouseVisible = True
14.5554 	EXP 	window1: mouseVisible = True
14.5556 	EXP 	window1: mouseVisible = True
14.5560 	EXP 	window1: mouseVisible = True
14.5565 	EXP 	window1: mouseVisible = True
14.5671 	EXP 	window1: mouseVisible = True
14.5673 	EXP 	window1: mouseVisible = True
14.5675 	EXP 	window1: mouseVisible = True
14.5679 	EXP 	window1: mouseVisible = True
14.5683 	EXP 	window1: mouseVisible = True
14.5771 	EXP 	window1: mouseVisible = True
14.5772 	EXP 	window1: mouseVisible = True
14.5777 	EXP 	window1: mouseVisible = True
14.5781 	EXP 	window1: mouseVisible = True
14.5816 	EXP 	window1: mouseVisible = True
14.5817 	EXP 	window1: mouseVisible = True
14.5855 	EXP 	Created image_17 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/ori1.png', interpolate=True, mask=None, maskParams=None, name='image_17', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
14.5856 	EXP 	window1: mouseVisible = True
14.5904 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
14.5906 	EXP 	window1: mouseVisible = True
14.5908 	EXP 	window1: mouseVisible = True
14.5912 	EXP 	window1: mouseVisible = True
14.5917 	EXP 	window1: mouseVisible = True
14.5957 	EXP 	window1: mouseVisible = True
14.5958 	EXP 	window1: mouseVisible = True
14.5963 	EXP 	window1: mouseVisible = True
14.5967 	EXP 	window1: mouseVisible = True
14.6002 	EXP 	window1: mouseVisible = True
14.6004 	EXP 	window1: mouseVisible = True
14.6005 	EXP 	window1: mouseVisible = True
14.6010 	EXP 	window1: mouseVisible = True
14.6014 	EXP 	window1: mouseVisible = True
14.6053 	EXP 	window1: mouseVisible = True
14.6055 	EXP 	window1: mouseVisible = True
14.6059 	EXP 	window1: mouseVisible = True
14.6064 	EXP 	window1: mouseVisible = True
14.6097 	EXP 	window1: mouseVisible = True
14.6098 	EXP 	window1: mouseVisible = True
14.6138 	EXP 	Created image_18 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/obj2.png', interpolate=True, mask=None, maskParams=None, name='image_18', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
14.6140 	EXP 	window1: mouseVisible = True
14.6189 	EXP 	Created text_10 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_10', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
14.6191 	EXP 	window1: mouseVisible = True
14.6193 	EXP 	window1: mouseVisible = True
14.6197 	EXP 	window1: mouseVisible = True
14.6201 	EXP 	window1: mouseVisible = True
14.6241 	EXP 	window1: mouseVisible = True
14.6242 	EXP 	window1: mouseVisible = True
14.6247 	EXP 	window1: mouseVisible = True
14.6251 	EXP 	window1: mouseVisible = True
14.6285 	EXP 	window1: mouseVisible = True
14.6287 	EXP 	window1: mouseVisible = True
14.6289 	EXP 	window1: mouseVisible = True
14.6293 	EXP 	window1: mouseVisible = True
14.6297 	EXP 	window1: mouseVisible = True
14.6336 	EXP 	window1: mouseVisible = True
14.6338 	EXP 	window1: mouseVisible = True
14.6342 	EXP 	window1: mouseVisible = True
14.6346 	EXP 	window1: mouseVisible = True
14.6380 	EXP 	window1: mouseVisible = True
14.6381 	EXP 	window1: mouseVisible = True
14.6423 	EXP 	Created image_19 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/ori2.png', interpolate=True, mask=None, maskParams=None, name='image_19', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
14.6424 	EXP 	window1: mouseVisible = True
14.6472 	EXP 	Created text_11 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_11', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
14.6474 	EXP 	window1: mouseVisible = True
14.6475 	EXP 	window1: mouseVisible = True
14.6480 	EXP 	window1: mouseVisible = True
14.6484 	EXP 	window1: mouseVisible = True
14.6525 	EXP 	window1: mouseVisible = True
14.6526 	EXP 	window1: mouseVisible = True
14.6530 	EXP 	window1: mouseVisible = True
14.6535 	EXP 	window1: mouseVisible = True
14.6569 	EXP 	window1: mouseVisible = True
14.6571 	EXP 	window1: mouseVisible = True
14.6573 	EXP 	window1: mouseVisible = True
14.6579 	EXP 	window1: mouseVisible = True
14.6585 	EXP 	window1: mouseVisible = True
14.6631 	EXP 	window1: mouseVisible = True
14.6633 	EXP 	window1: mouseVisible = True
14.6638 	EXP 	window1: mouseVisible = True
14.6642 	EXP 	window1: mouseVisible = True
14.6677 	EXP 	window1: mouseVisible = True
14.6678 	EXP 	window1: mouseVisible = True
14.6721 	EXP 	Created image_20 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/obj1.png', interpolate=True, mask=None, maskParams=None, name='image_20', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
14.6723 	EXP 	window1: mouseVisible = True
14.6841 	EXP 	Created imageInstruct_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.96, 0.54]), texRes=128.0, units='height', win=Window(...))
14.6846 	EXP 	window1: mouseVisible = True
14.6848 	EXP 	window1: mouseVisible = True
14.6855 	EXP 	window1: mouseVisible = True
14.6860 	EXP 	window1: mouseVisible = True
14.7094 	EXP 	window1: mouseVisible = True
14.7095 	EXP 	window1: mouseVisible = True
14.7100 	EXP 	window1: mouseVisible = True
14.7104 	EXP 	window1: mouseVisible = True
14.7334 	EXP 	window1: mouseVisible = True
14.7336 	EXP 	window1: mouseVisible = True
14.7338 	EXP 	window1: mouseVisible = True
14.7342 	EXP 	window1: mouseVisible = True
14.7346 	EXP 	window1: mouseVisible = True
14.7384 	EXP 	window1: mouseVisible = True
14.7386 	EXP 	window1: mouseVisible = True
14.7390 	EXP 	window1: mouseVisible = True
14.7395 	EXP 	window1: mouseVisible = True
14.7429 	EXP 	window1: mouseVisible = True
14.7430 	EXP 	window1: mouseVisible = True
