2.4654 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
5.9796 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
6.7552 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000029475542220>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000294755421C0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000029475530880>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000029475A6A1C0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.7553 	EXP 	window1: mouseVisible = True
6.7553 	EXP 	window1: backgroundImage = ''
6.7553 	EXP 	window1: backgroundFit = 'none'
6.7570 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.7571 	EXP 	window1: recordFrameIntervals = False
6.9207 	EXP 	window1: recordFrameIntervals = True
7.1048 	EXP 	Screen (0) actual frame rate measured at 59.87Hz
7.1048 	EXP 	window1: recordFrameIntervals = False
7.1050 	EXP 	window1: mouseVisible = False
9.2206 	EXP 	pilotv2: status = STARTED
9.2210 	EXP 	window1: mouseVisible = True
9.2314 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
9.2317 	EXP 	window1: mouseVisible = True
9.2318 	EXP 	window1: mouseVisible = True
9.2323 	EXP 	window1: mouseVisible = True
9.2327 	EXP 	window1: mouseVisible = True
9.2541 	EXP 	window1: mouseVisible = True
9.2542 	EXP 	window1: mouseVisible = True
9.2546 	EXP 	window1: mouseVisible = True
9.2551 	EXP 	window1: mouseVisible = True
9.2732 	EXP 	window1: mouseVisible = True
9.2735 	EXP 	window1: mouseVisible = True
9.2736 	EXP 	window1: mouseVisible = True
9.2740 	EXP 	window1: mouseVisible = True
9.2745 	EXP 	window1: mouseVisible = True
9.2911 	EXP 	window1: mouseVisible = True
9.2913 	EXP 	window1: mouseVisible = True
9.2917 	EXP 	window1: mouseVisible = True
9.2921 	EXP 	window1: mouseVisible = True
9.2954 	EXP 	window1: mouseVisible = True
9.2956 	EXP 	window1: mouseVisible = True
9.3597 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.3599 	EXP 	window1: mouseVisible = True
9.3601 	EXP 	window1: mouseVisible = True
9.3605 	EXP 	window1: mouseVisible = True
9.3609 	EXP 	window1: mouseVisible = True
9.3844 	EXP 	window1: mouseVisible = True
9.3846 	EXP 	window1: mouseVisible = True
9.3850 	EXP 	window1: mouseVisible = True
9.3854 	EXP 	window1: mouseVisible = True
9.3955 	EXP 	window1: mouseVisible = True
9.3957 	EXP 	window1: mouseVisible = True
9.3958 	EXP 	window1: mouseVisible = True
9.3962 	EXP 	window1: mouseVisible = True
9.3966 	EXP 	window1: mouseVisible = True
9.4051 	EXP 	window1: mouseVisible = True
9.4053 	EXP 	window1: mouseVisible = True
9.4057 	EXP 	window1: mouseVisible = True
9.4061 	EXP 	window1: mouseVisible = True
9.4094 	EXP 	window1: mouseVisible = True
9.4095 	EXP 	window1: mouseVisible = True
