1.8431 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
6.9999 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [2560, 1440]. Using actual size
7.6622 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000029B887DDFD0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000029B887DDF70>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000029B887DDD90>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000029B88B7AA90>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.6624 	EXP 	window1: mouseVisible = True
7.6625 	EXP 	window1: backgroundImage = ''
7.6625 	EXP 	window1: backgroundFit = 'none'
7.6682 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.6683 	EXP 	window1: recordFrameIntervals = False
7.8260 	EXP 	window1: recordFrameIntervals = True
8.0099 	EXP 	Screen (0) actual frame rate measured at 60.33Hz
8.0099 	EXP 	window1: recordFrameIntervals = False
8.0100 	EXP 	window1: mouseVisible = False
9.5229 	EXP 	pilotv2: status = STARTED
9.5235 	EXP 	window1: mouseVisible = True
