2.6934 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
24.3036 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
25.0788 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000013C72D720A0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000013C72D72040>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000013C72D60EE0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000013C7331F070>, multiSample=False, name='window1', numSamples=2, pos=(-1920, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
25.0788 	EXP 	window1: mouseVisible = True
25.0788 	EXP 	window1: backgroundImage = ''
25.0789 	EXP 	window1: backgroundFit = 'none'
25.0804 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
25.0804 	EXP 	window1: recordFrameIntervals = False
25.2439 	EXP 	window1: recordFrameIntervals = True
25.4282 	EXP 	Screen (0) actual frame rate measured at 60.19Hz
25.4282 	EXP 	window1: recordFrameIntervals = False
25.4283 	EXP 	window1: mouseVisible = False
27.6501 	EXP 	pilotv2: status = STARTED
27.6503 	EXP 	window1: mouseVisible = True
27.6604 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
27.6607 	EXP 	window1: mouseVisible = True
27.6608 	EXP 	window1: mouseVisible = True
27.6613 	EXP 	window1: mouseVisible = True
27.6617 	EXP 	window1: mouseVisible = True
27.6829 	EXP 	window1: mouseVisible = True
27.6830 	EXP 	window1: mouseVisible = True
27.6835 	EXP 	window1: mouseVisible = True
27.6838 	EXP 	window1: mouseVisible = True
27.7021 	EXP 	window1: mouseVisible = True
27.7023 	EXP 	window1: mouseVisible = True
27.7025 	EXP 	window1: mouseVisible = True
27.7029 	EXP 	window1: mouseVisible = True
27.7033 	EXP 	window1: mouseVisible = True
27.7200 	EXP 	window1: mouseVisible = True
27.7201 	EXP 	window1: mouseVisible = True
27.7206 	EXP 	window1: mouseVisible = True
27.7209 	EXP 	window1: mouseVisible = True
27.7243 	EXP 	window1: mouseVisible = True
27.7245 	EXP 	window1: mouseVisible = True
