3.3017 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
10.7140 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
11.5650 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000249A3AB1EE0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000249A3AB1E80>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000249A3AB1CA0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000249A4034EB0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.5651 	EXP 	window1: mouseVisible = True
11.5651 	EXP 	window1: backgroundImage = ''
11.5651 	EXP 	window1: backgroundFit = 'none'
11.5666 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.5666 	EXP 	window1: recordFrameIntervals = False
11.7348 	EXP 	window1: recordFrameIntervals = True
11.9188 	EXP 	Screen (0) actual frame rate measured at 59.92Hz
11.9189 	EXP 	window1: recordFrameIntervals = False
11.9190 	EXP 	window1: mouseVisible = False
14.1845 	EXP 	pilotv2: status = STARTED
14.1848 	EXP 	window1: mouseVisible = True
14.2002 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
14.2005 	EXP 	window1: mouseVisible = True
14.2006 	EXP 	window1: mouseVisible = True
14.2011 	EXP 	window1: mouseVisible = True
14.2015 	EXP 	window1: mouseVisible = True
14.2148 	EXP 	window1: mouseVisible = True
14.2149 	EXP 	window1: mouseVisible = True
14.2153 	EXP 	window1: mouseVisible = True
14.2157 	EXP 	window1: mouseVisible = True
14.2268 	EXP 	window1: mouseVisible = True
14.2270 	EXP 	window1: mouseVisible = True
14.2272 	EXP 	window1: mouseVisible = True
14.2276 	EXP 	window1: mouseVisible = True
14.2280 	EXP 	window1: mouseVisible = True
14.2387 	EXP 	window1: mouseVisible = True
14.2388 	EXP 	window1: mouseVisible = True
14.2393 	EXP 	window1: mouseVisible = True
14.2396 	EXP 	window1: mouseVisible = True
14.2429 	EXP 	window1: mouseVisible = True
14.2431 	EXP 	window1: mouseVisible = True
14.3366 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
14.3369 	EXP 	window1: mouseVisible = True
14.3370 	EXP 	window1: mouseVisible = True
14.3374 	EXP 	window1: mouseVisible = True
14.3378 	EXP 	window1: mouseVisible = True
14.3609 	EXP 	window1: mouseVisible = True
14.3610 	EXP 	window1: mouseVisible = True
14.3614 	EXP 	window1: mouseVisible = True
14.3618 	EXP 	window1: mouseVisible = True
14.3719 	EXP 	window1: mouseVisible = True
14.3721 	EXP 	window1: mouseVisible = True
14.3722 	EXP 	window1: mouseVisible = True
14.3726 	EXP 	window1: mouseVisible = True
14.3730 	EXP 	window1: mouseVisible = True
14.3815 	EXP 	window1: mouseVisible = True
14.3816 	EXP 	window1: mouseVisible = True
14.3821 	EXP 	window1: mouseVisible = True
14.3825 	EXP 	window1: mouseVisible = True
14.3861 	EXP 	window1: mouseVisible = True
14.3862 	EXP 	window1: mouseVisible = True
