3.7782 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
10.3624 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
11.4371 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000028377368FD0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000028377368F70>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000028377368D90>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000028377954F10>, multiSample=False, name='window1', numSamples=2, pos=(-1920, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.4372 	EXP 	window1: mouseVisible = True
11.4373 	EXP 	window1: backgroundImage = ''
11.4373 	EXP 	window1: backgroundFit = 'none'
11.4404 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.4405 	EXP 	window1: recordFrameIntervals = False
11.6026 	EXP 	window1: recordFrameIntervals = True
11.7865 	EXP 	Screen (0) actual frame rate measured at 59.88Hz
11.7866 	EXP 	window1: recordFrameIntervals = False
11.7867 	EXP 	window1: mouseVisible = False
15.2830 	EXP 	pilotv2: status = STARTED
15.2832 	EXP 	window1: mouseVisible = True
15.2978 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
15.2982 	EXP 	window1: mouseVisible = True
15.2984 	EXP 	window1: mouseVisible = True
15.2991 	EXP 	window1: mouseVisible = True
15.2998 	EXP 	window1: mouseVisible = True
15.3211 	EXP 	window1: mouseVisible = True
15.3214 	EXP 	window1: mouseVisible = True
15.3221 	EXP 	window1: mouseVisible = True
15.3228 	EXP 	window1: mouseVisible = True
15.3418 	EXP 	window1: mouseVisible = True
15.3421 	EXP 	window1: mouseVisible = True
15.3424 	EXP 	window1: mouseVisible = True
15.3430 	EXP 	window1: mouseVisible = True
15.3438 	EXP 	window1: mouseVisible = True
15.3617 	EXP 	window1: mouseVisible = True
15.3619 	EXP 	window1: mouseVisible = True
15.3627 	EXP 	window1: mouseVisible = True
15.3635 	EXP 	window1: mouseVisible = True
15.3690 	EXP 	window1: mouseVisible = True
15.3693 	EXP 	window1: mouseVisible = True
15.4678 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.4682 	EXP 	window1: mouseVisible = True
15.4684 	EXP 	window1: mouseVisible = True
15.4691 	EXP 	window1: mouseVisible = True
15.4698 	EXP 	window1: mouseVisible = True
15.5077 	EXP 	window1: mouseVisible = True
15.5079 	EXP 	window1: mouseVisible = True
15.5086 	EXP 	window1: mouseVisible = True
15.5092 	EXP 	window1: mouseVisible = True
15.5252 	EXP 	window1: mouseVisible = True
15.5255 	EXP 	window1: mouseVisible = True
15.5257 	EXP 	window1: mouseVisible = True
15.5268 	EXP 	window1: mouseVisible = True
15.5280 	EXP 	window1: mouseVisible = True
15.5421 	EXP 	window1: mouseVisible = True
15.5424 	EXP 	window1: mouseVisible = True
15.5435 	EXP 	window1: mouseVisible = True
15.5444 	EXP 	window1: mouseVisible = True
15.5497 	EXP 	window1: mouseVisible = True
15.5500 	EXP 	window1: mouseVisible = True
15.5561 	EXP 	Created image_17 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/ori1.png', interpolate=True, mask=None, maskParams=None, name='image_17', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
15.5563 	EXP 	window1: mouseVisible = True
15.5627 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.5630 	EXP 	window1: mouseVisible = True
15.5632 	EXP 	window1: mouseVisible = True
15.5639 	EXP 	window1: mouseVisible = True
15.5647 	EXP 	window1: mouseVisible = True
