3.7478 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
8.8765 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
9.9328 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EC2FAE9D30>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EC2FAE9CD0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EC2FAE9AF0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001EC3009ACA0>, multiSample=False, name='window1', numSamples=2, pos=(-1920, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.9330 	EXP 	window1: mouseVisible = True
9.9330 	EXP 	window1: backgroundImage = ''
9.9330 	EXP 	window1: backgroundFit = 'none'
9.9356 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.9356 	EXP 	window1: recordFrameIntervals = False
10.0983 	EXP 	window1: recordFrameIntervals = True
10.2828 	EXP 	Screen (0) actual frame rate measured at 59.91Hz
10.2829 	EXP 	window1: recordFrameIntervals = False
10.2830 	EXP 	window1: mouseVisible = False
13.7829 	EXP 	pilotv2: status = STARTED
13.7832 	EXP 	window1: mouseVisible = True
13.7988 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
13.7992 	EXP 	window1: mouseVisible = True
13.7994 	EXP 	window1: mouseVisible = True
13.8002 	EXP 	window1: mouseVisible = True
13.8009 	EXP 	window1: mouseVisible = True
13.8351 	EXP 	window1: mouseVisible = True
13.8353 	EXP 	window1: mouseVisible = True
13.8360 	EXP 	window1: mouseVisible = True
13.8367 	EXP 	window1: mouseVisible = True
13.8702 	EXP 	window1: mouseVisible = True
13.8705 	EXP 	window1: mouseVisible = True
13.8707 	EXP 	window1: mouseVisible = True
13.8715 	EXP 	window1: mouseVisible = True
13.8722 	EXP 	window1: mouseVisible = True
13.8988 	EXP 	window1: mouseVisible = True
13.8990 	EXP 	window1: mouseVisible = True
13.8997 	EXP 	window1: mouseVisible = True
13.9003 	EXP 	window1: mouseVisible = True
13.9055 	EXP 	window1: mouseVisible = True
13.9058 	EXP 	window1: mouseVisible = True
13.9984 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.9988 	EXP 	window1: mouseVisible = True
13.9990 	EXP 	window1: mouseVisible = True
13.9997 	EXP 	window1: mouseVisible = True
14.0003 	EXP 	window1: mouseVisible = True
14.0377 	EXP 	window1: mouseVisible = True
14.0379 	EXP 	window1: mouseVisible = True
14.0386 	EXP 	window1: mouseVisible = True
14.0393 	EXP 	window1: mouseVisible = True
14.0551 	EXP 	window1: mouseVisible = True
14.0555 	EXP 	window1: mouseVisible = True
14.0557 	EXP 	window1: mouseVisible = True
14.0563 	EXP 	window1: mouseVisible = True
14.0570 	EXP 	window1: mouseVisible = True
14.0700 	EXP 	window1: mouseVisible = True
14.0702 	EXP 	window1: mouseVisible = True
14.0709 	EXP 	window1: mouseVisible = True
14.0715 	EXP 	window1: mouseVisible = True
14.0775 	EXP 	window1: mouseVisible = True
14.0776 	EXP 	window1: mouseVisible = True
14.0847 	EXP 	Created image_17 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/ori1.png', interpolate=True, mask=None, maskParams=None, name='image_17', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
14.0849 	EXP 	window1: mouseVisible = True
14.0910 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
14.0913 	EXP 	window1: mouseVisible = True
14.0915 	EXP 	window1: mouseVisible = True
14.0922 	EXP 	window1: mouseVisible = True
14.0928 	EXP 	window1: mouseVisible = True
14.0989 	EXP 	window1: mouseVisible = True
14.0991 	EXP 	window1: mouseVisible = True
14.0997 	EXP 	window1: mouseVisible = True
14.1004 	EXP 	window1: mouseVisible = True
14.1054 	EXP 	window1: mouseVisible = True
14.1057 	EXP 	window1: mouseVisible = True
14.1059 	EXP 	window1: mouseVisible = True
14.1067 	EXP 	window1: mouseVisible = True
14.1073 	EXP 	window1: mouseVisible = True
14.1134 	EXP 	window1: mouseVisible = True
14.1136 	EXP 	window1: mouseVisible = True
14.1143 	EXP 	window1: mouseVisible = True
14.1149 	EXP 	window1: mouseVisible = True
14.1208 	EXP 	window1: mouseVisible = True
14.1209 	EXP 	window1: mouseVisible = True
14.1269 	EXP 	Created image_18 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/obj2.png', interpolate=True, mask=None, maskParams=None, name='image_18', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
14.1270 	EXP 	window1: mouseVisible = True
14.1332 	EXP 	Created text_10 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_10', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
14.1335 	EXP 	window1: mouseVisible = True
14.1337 	EXP 	window1: mouseVisible = True
14.1343 	EXP 	window1: mouseVisible = True
14.1350 	EXP 	window1: mouseVisible = True
14.1410 	EXP 	window1: mouseVisible = True
14.1412 	EXP 	window1: mouseVisible = True
14.1418 	EXP 	window1: mouseVisible = True
14.1425 	EXP 	window1: mouseVisible = True
14.1483 	EXP 	window1: mouseVisible = True
14.1486 	EXP 	window1: mouseVisible = True
14.1488 	EXP 	window1: mouseVisible = True
14.1495 	EXP 	window1: mouseVisible = True
14.1501 	EXP 	window1: mouseVisible = True
14.1564 	EXP 	window1: mouseVisible = True
14.1566 	EXP 	window1: mouseVisible = True
14.1572 	EXP 	window1: mouseVisible = True
14.1579 	EXP 	window1: mouseVisible = True
14.1636 	EXP 	window1: mouseVisible = True
14.1638 	EXP 	window1: mouseVisible = True
14.1699 	EXP 	Created image_19 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/ori2.png', interpolate=True, mask=None, maskParams=None, name='image_19', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
14.1701 	EXP 	window1: mouseVisible = True
14.1765 	EXP 	Created text_11 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_11', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
14.1768 	EXP 	window1: mouseVisible = True
14.1770 	EXP 	window1: mouseVisible = True
14.1777 	EXP 	window1: mouseVisible = True
14.1783 	EXP 	window1: mouseVisible = True
14.1846 	EXP 	window1: mouseVisible = True
14.1849 	EXP 	window1: mouseVisible = True
14.1863 	EXP 	window1: mouseVisible = True
14.1876 	EXP 	window1: mouseVisible = True
14.1937 	EXP 	window1: mouseVisible = True
14.1941 	EXP 	window1: mouseVisible = True
14.1943 	EXP 	window1: mouseVisible = True
14.1950 	EXP 	window1: mouseVisible = True
14.1957 	EXP 	window1: mouseVisible = True
14.2023 	EXP 	window1: mouseVisible = True
14.2025 	EXP 	window1: mouseVisible = True
14.2033 	EXP 	window1: mouseVisible = True
14.2041 	EXP 	window1: mouseVisible = True
14.2097 	EXP 	window1: mouseVisible = True
14.2098 	EXP 	window1: mouseVisible = True
14.2166 	EXP 	Created image_20 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/obj1.png', interpolate=True, mask=None, maskParams=None, name='image_20', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
14.2167 	EXP 	window1: mouseVisible = True
14.2312 	EXP 	Created imageInstruct_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
14.2315 	EXP 	window1: mouseVisible = True
14.2317 	EXP 	window1: mouseVisible = True
14.2325 	EXP 	window1: mouseVisible = True
14.2332 	EXP 	window1: mouseVisible = True
14.2397 	EXP 	window1: mouseVisible = True
14.2400 	EXP 	window1: mouseVisible = True
14.2406 	EXP 	window1: mouseVisible = True
14.2414 	EXP 	window1: mouseVisible = True
14.2470 	EXP 	window1: mouseVisible = True
14.2473 	EXP 	window1: mouseVisible = True
14.2475 	EXP 	window1: mouseVisible = True
14.2482 	EXP 	window1: mouseVisible = True
14.2489 	EXP 	window1: mouseVisible = True
14.2553 	EXP 	window1: mouseVisible = True
14.2555 	EXP 	window1: mouseVisible = True
14.2563 	EXP 	window1: mouseVisible = True
14.2570 	EXP 	window1: mouseVisible = True
14.2625 	EXP 	window1: mouseVisible = True
