2.5525 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
5.7246 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
6.5082 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002BED85B1F10>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002BED85B1EB0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002BED85B1CD0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002BED8AF6EB0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.5083 	EXP 	window1: mouseVisible = True
6.5083 	EXP 	window1: backgroundImage = ''
6.5083 	EXP 	window1: backgroundFit = 'none'
6.5101 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.5101 	EXP 	window1: recordFrameIntervals = False
6.6743 	EXP 	window1: recordFrameIntervals = True
6.8570 	EXP 	Screen (0) actual frame rate measured at 59.81Hz
6.8571 	EXP 	window1: recordFrameIntervals = False
6.8572 	EXP 	window1: mouseVisible = False
9.0919 	EXP 	pilotv2: status = STARTED
9.0923 	EXP 	window1: mouseVisible = True
9.1129 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
9.1132 	EXP 	window1: mouseVisible = True
9.1133 	EXP 	window1: mouseVisible = True
9.1137 	EXP 	window1: mouseVisible = True
9.1141 	EXP 	window1: mouseVisible = True
9.1300 	EXP 	window1: mouseVisible = True
9.1302 	EXP 	window1: mouseVisible = True
9.1306 	EXP 	window1: mouseVisible = True
9.1310 	EXP 	window1: mouseVisible = True
9.1423 	EXP 	window1: mouseVisible = True
9.1425 	EXP 	window1: mouseVisible = True
9.1427 	EXP 	window1: mouseVisible = True
9.1431 	EXP 	window1: mouseVisible = True
9.1435 	EXP 	window1: mouseVisible = True
9.1544 	EXP 	window1: mouseVisible = True
9.1546 	EXP 	window1: mouseVisible = True
9.1550 	EXP 	window1: mouseVisible = True
9.1554 	EXP 	window1: mouseVisible = True
9.1587 	EXP 	window1: mouseVisible = True
9.1589 	EXP 	window1: mouseVisible = True
