2.4505 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
6.7985 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
7.6089 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000285ECF46F10>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000285ECF46EB0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000285ECF46CD0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000285ED4F9E80>, multiSample=False, name='window1', numSamples=2, pos=(-1920, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.6090 	EXP 	window1: mouseVisible = True
7.6090 	EXP 	window1: backgroundImage = ''
7.6090 	EXP 	window1: backgroundFit = 'none'
7.6106 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.6106 	EXP 	window1: recordFrameIntervals = False
7.7752 	EXP 	window1: recordFrameIntervals = True
7.9579 	EXP 	Screen (0) actual frame rate measured at 60.09Hz
7.9580 	EXP 	window1: recordFrameIntervals = False
7.9581 	EXP 	window1: mouseVisible = False
10.1771 	EXP 	pilotv2: status = STARTED
10.1772 	EXP 	window1: mouseVisible = True
10.1875 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
10.1878 	EXP 	window1: mouseVisible = True
10.1879 	EXP 	window1: mouseVisible = True
10.1884 	EXP 	window1: mouseVisible = True
10.1888 	EXP 	window1: mouseVisible = True
10.2032 	EXP 	window1: mouseVisible = True
10.2033 	EXP 	window1: mouseVisible = True
10.2037 	EXP 	window1: mouseVisible = True
10.2041 	EXP 	window1: mouseVisible = True
10.2159 	EXP 	window1: mouseVisible = True
10.2161 	EXP 	window1: mouseVisible = True
10.2162 	EXP 	window1: mouseVisible = True
10.2166 	EXP 	window1: mouseVisible = True
10.2170 	EXP 	window1: mouseVisible = True
10.2285 	EXP 	window1: mouseVisible = True
10.2286 	EXP 	window1: mouseVisible = True
10.2290 	EXP 	window1: mouseVisible = True
10.2295 	EXP 	window1: mouseVisible = True
10.2330 	EXP 	window1: mouseVisible = True
10.2332 	EXP 	window1: mouseVisible = True
