2.4851 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
10.0968 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
10.8658 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D588AD70D0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D588AD7070>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D588AC4F10>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001D5890A20A0>, multiSample=False, name='window1', numSamples=2, pos=(-1920, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.8659 	EXP 	window1: mouseVisible = True
10.8659 	EXP 	window1: backgroundImage = ''
10.8659 	EXP 	window1: backgroundFit = 'none'
10.8674 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.8674 	EXP 	window1: recordFrameIntervals = False
11.0309 	EXP 	window1: recordFrameIntervals = True
11.2148 	EXP 	Screen (0) actual frame rate measured at 60.59Hz
11.2149 	EXP 	window1: recordFrameIntervals = False
11.2150 	EXP 	window1: mouseVisible = False
13.4301 	EXP 	pilotv2: status = STARTED
13.4302 	EXP 	window1: mouseVisible = True
13.4405 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
13.4408 	EXP 	window1: mouseVisible = True
13.4409 	EXP 	window1: mouseVisible = True
13.4413 	EXP 	window1: mouseVisible = True
13.4417 	EXP 	window1: mouseVisible = True
13.4635 	EXP 	window1: mouseVisible = True
13.4637 	EXP 	window1: mouseVisible = True
13.4642 	EXP 	window1: mouseVisible = True
13.4647 	EXP 	window1: mouseVisible = True
13.4832 	EXP 	window1: mouseVisible = True
13.4834 	EXP 	window1: mouseVisible = True
13.4836 	EXP 	window1: mouseVisible = True
13.4840 	EXP 	window1: mouseVisible = True
13.4844 	EXP 	window1: mouseVisible = True
13.5014 	EXP 	window1: mouseVisible = True
13.5015 	EXP 	window1: mouseVisible = True
13.5019 	EXP 	window1: mouseVisible = True
13.5023 	EXP 	window1: mouseVisible = True
13.5056 	EXP 	window1: mouseVisible = True
13.5058 	EXP 	window1: mouseVisible = True
