1.7540 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
9.7918 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [2560, 1440]. Using actual size
10.4503 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000180C602BC70>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000180C602BC10>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000180C602BA60>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000180C63AC1C0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.4506 	EXP 	window1: mouseVisible = True
10.4506 	EXP 	window1: backgroundImage = ''
10.4507 	EXP 	window1: backgroundFit = 'none'
10.4556 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.4557 	EXP 	window1: recordFrameIntervals = False
10.6157 	EXP 	window1: recordFrameIntervals = True
10.7992 	EXP 	Screen (0) actual frame rate measured at 60.04Hz
10.7992 	EXP 	window1: recordFrameIntervals = False
10.7994 	EXP 	window1: mouseVisible = False
12.3147 	EXP 	pilotv2: status = STARTED
12.3152 	EXP 	window1: mouseVisible = True
12.3294 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
12.3296 	EXP 	window1: mouseVisible = True
12.3298 	EXP 	window1: mouseVisible = True
12.3303 	EXP 	window1: mouseVisible = True
12.3308 	EXP 	window1: mouseVisible = True
12.3537 	EXP 	window1: mouseVisible = True
12.3538 	EXP 	window1: mouseVisible = True
12.3543 	EXP 	window1: mouseVisible = True
12.3547 	EXP 	window1: mouseVisible = True
12.3744 	EXP 	window1: mouseVisible = True
12.3746 	EXP 	window1: mouseVisible = True
12.3747 	EXP 	window1: mouseVisible = True
12.3751 	EXP 	window1: mouseVisible = True
12.3756 	EXP 	window1: mouseVisible = True
12.3937 	EXP 	window1: mouseVisible = True
12.3938 	EXP 	window1: mouseVisible = True
12.3942 	EXP 	window1: mouseVisible = True
12.3947 	EXP 	window1: mouseVisible = True
12.3972 	EXP 	window1: mouseVisible = True
12.3974 	EXP 	window1: mouseVisible = True
12.4346 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.4348 	EXP 	window1: mouseVisible = True
12.4350 	EXP 	window1: mouseVisible = True
12.4354 	EXP 	window1: mouseVisible = True
12.4359 	EXP 	window1: mouseVisible = True
12.4645 	EXP 	window1: mouseVisible = True
12.4646 	EXP 	window1: mouseVisible = True
12.4651 	EXP 	window1: mouseVisible = True
12.4655 	EXP 	window1: mouseVisible = True
12.4767 	EXP 	window1: mouseVisible = True
12.4769 	EXP 	window1: mouseVisible = True
12.4771 	EXP 	window1: mouseVisible = True
12.4775 	EXP 	window1: mouseVisible = True
12.4779 	EXP 	window1: mouseVisible = True
12.4864 	EXP 	window1: mouseVisible = True
12.4865 	EXP 	window1: mouseVisible = True
12.4869 	EXP 	window1: mouseVisible = True
12.4873 	EXP 	window1: mouseVisible = True
12.4899 	EXP 	window1: mouseVisible = True
12.4900 	EXP 	window1: mouseVisible = True
12.4947 	EXP 	Created image_17 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/ori1.png', interpolate=True, mask=None, maskParams=None, name='image_17', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
12.4948 	EXP 	window1: mouseVisible = True
