2.3764 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
9.8481 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
10.6100 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B0A3585D30>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B0A3585CD0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B0A3585AF0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001B0A9BA6CA0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.6101 	EXP 	window1: mouseVisible = True
10.6101 	EXP 	window1: backgroundImage = ''
10.6101 	EXP 	window1: backgroundFit = 'none'
10.6116 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.6116 	EXP 	window1: recordFrameIntervals = False
10.7762 	EXP 	window1: recordFrameIntervals = True
10.9601 	EXP 	Screen (0) actual frame rate measured at 60.14Hz
10.9602 	EXP 	window1: recordFrameIntervals = False
10.9604 	EXP 	window1: mouseVisible = False
13.0808 	EXP 	pilotv2: status = STARTED
13.0812 	EXP 	window1: mouseVisible = True
13.0908 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2.   , 1.259]), texRes=128.0, units='height', win=Window(...))
13.0911 	EXP 	window1: mouseVisible = True
13.0912 	EXP 	window1: mouseVisible = True
13.0916 	EXP 	window1: mouseVisible = True
13.0920 	EXP 	window1: mouseVisible = True
13.1053 	EXP 	window1: mouseVisible = True
13.1055 	EXP 	window1: mouseVisible = True
13.1059 	EXP 	window1: mouseVisible = True
13.1062 	EXP 	window1: mouseVisible = True
13.1174 	EXP 	window1: mouseVisible = True
13.1176 	EXP 	window1: mouseVisible = True
13.1178 	EXP 	window1: mouseVisible = True
13.1182 	EXP 	window1: mouseVisible = True
13.1186 	EXP 	window1: mouseVisible = True
13.1293 	EXP 	window1: mouseVisible = True
13.1295 	EXP 	window1: mouseVisible = True
13.1299 	EXP 	window1: mouseVisible = True
13.1303 	EXP 	window1: mouseVisible = True
13.1335 	EXP 	window1: mouseVisible = True
13.1337 	EXP 	window1: mouseVisible = True
13.1979 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.1982 	EXP 	window1: mouseVisible = True
13.1983 	EXP 	window1: mouseVisible = True
13.1987 	EXP 	window1: mouseVisible = True
13.1991 	EXP 	window1: mouseVisible = True
13.2221 	EXP 	window1: mouseVisible = True
13.2222 	EXP 	window1: mouseVisible = True
13.2226 	EXP 	window1: mouseVisible = True
13.2230 	EXP 	window1: mouseVisible = True
13.2329 	EXP 	window1: mouseVisible = True
13.2331 	EXP 	window1: mouseVisible = True
13.2333 	EXP 	window1: mouseVisible = True
13.2337 	EXP 	window1: mouseVisible = True
13.2340 	EXP 	window1: mouseVisible = True
13.2424 	EXP 	window1: mouseVisible = True
13.2425 	EXP 	window1: mouseVisible = True
13.2429 	EXP 	window1: mouseVisible = True
13.2434 	EXP 	window1: mouseVisible = True
13.2467 	EXP 	window1: mouseVisible = True
13.2468 	EXP 	window1: mouseVisible = True
13.2504 	EXP 	Created image_17 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stim/ori1.png', interpolate=True, mask=None, maskParams=None, name='image_17', opacity=1.0, ori=0.0, pos=array([0.  , 0.23]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
13.2505 	EXP 	window1: mouseVisible = True
13.2551 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.2553 	EXP 	window1: mouseVisible = True
13.2554 	EXP 	window1: mouseVisible = True
13.2558 	EXP 	window1: mouseVisible = True
13.2562 	EXP 	window1: mouseVisible = True
13.2600 	EXP 	window1: mouseVisible = True
13.2601 	EXP 	window1: mouseVisible = True
13.2605 	EXP 	window1: mouseVisible = True
13.2609 	EXP 	window1: mouseVisible = True
13.2643 	EXP 	window1: mouseVisible = True
