2.4844 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
12.9487 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
13.7876 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001AFFC714F40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001AFFC714FA0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001AFFC714DF0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001AFFCC48F70>, multiSample=False, name='window1', numSamples=2, pos=(-1920, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.7877 	EXP 	window1: mouseVisible = True
13.7877 	EXP 	window1: backgroundImage = ''
13.7877 	EXP 	window1: backgroundFit = 'none'
13.7892 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.7892 	EXP 	window1: recordFrameIntervals = False
13.9530 	EXP 	window1: recordFrameIntervals = True
14.1372 	EXP 	Screen (0) actual frame rate measured at 59.85Hz
14.1373 	EXP 	window1: recordFrameIntervals = False
14.1374 	EXP 	window1: mouseVisible = False
16.3571 	EXP 	pilotv2: status = STARTED
16.3574 	EXP 	window1: mouseVisible = True
16.3677 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
16.3680 	EXP 	window1: mouseVisible = True
16.3681 	EXP 	window1: mouseVisible = True
16.3686 	EXP 	window1: mouseVisible = True
16.3690 	EXP 	window1: mouseVisible = True
16.3827 	EXP 	window1: mouseVisible = True
16.3829 	EXP 	window1: mouseVisible = True
16.3833 	EXP 	window1: mouseVisible = True
16.3837 	EXP 	window1: mouseVisible = True
16.3954 	EXP 	window1: mouseVisible = True
16.3956 	EXP 	window1: mouseVisible = True
16.3958 	EXP 	window1: mouseVisible = True
16.3962 	EXP 	window1: mouseVisible = True
16.3966 	EXP 	window1: mouseVisible = True
16.4079 	EXP 	window1: mouseVisible = True
