2.3721 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
7.0727 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
7.8540 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001BBA5AE1EB0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001BBA5AE1E50>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001BBA5AE1C70>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001BBA60A5E20>, multiSample=False, name='window1', numSamples=2, pos=(-1920, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.8541 	EXP 	window1: mouseVisible = True
7.8541 	EXP 	window1: backgroundImage = ''
7.8541 	EXP 	window1: backgroundFit = 'none'
7.8556 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.8556 	EXP 	window1: recordFrameIntervals = False
8.0189 	EXP 	window1: recordFrameIntervals = True
8.2034 	EXP 	Screen (0) actual frame rate measured at 59.68Hz
8.2034 	EXP 	window1: recordFrameIntervals = False
8.2035 	EXP 	window1: mouseVisible = False
10.3198 	EXP 	pilotv2: status = STARTED
10.3200 	EXP 	window1: mouseVisible = True
