InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide1.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.966837400017539,0.9668284000072163,0.0

extraInfo
participant,
session,
date,2023-11-06_22h26.24.658
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.872782312289786
expStart,2023-11-06 22h26.30.529535 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide2.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.2236040999996476,0.22359559999313205,0.0

extraInfo
participant,
session,
date,2023-11-06_22h26.24.658
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.872782312289786
expStart,2023-11-06 22h26.30.529535 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.17070800001965836,0.17069870000705123,0.0

extraInfo
participant,
session,
date,2023-11-06_22h26.24.658
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.872782312289786
expStart,2023-11-06 22h26.30.529535 +0100
