2.4755 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
5.8786 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
6.8780 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E76F323220>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E76F3231C0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.4039, -0.4039, -0.4039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E76F313880>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001E76F8531C0>, multiSample=False, name='window1', numSamples=2, pos=(-1920, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.8781 	EXP 	window1: mouseVisible = True
6.8782 	EXP 	window1: backgroundImage = ''
6.8782 	EXP 	window1: backgroundFit = 'none'
6.8798 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.8799 	EXP 	window1: recordFrameIntervals = False
7.0435 	EXP 	window1: recordFrameIntervals = True
7.2270 	EXP 	Screen (0) actual frame rate measured at 60.17Hz
7.2271 	EXP 	window1: recordFrameIntervals = False
7.2272 	EXP 	window1: mouseVisible = False
9.4454 	EXP 	pilotv2: status = STARTED
9.4458 	EXP 	window1: mouseVisible = True
9.4559 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.6    , 1.00736]), texRes=128.0, units='height', win=Window(...))
9.4561 	EXP 	window1: mouseVisible = True
9.4563 	EXP 	window1: mouseVisible = True
9.4567 	EXP 	window1: mouseVisible = True
9.4571 	EXP 	window1: mouseVisible = True
9.4792 	EXP 	window1: mouseVisible = True
9.4794 	EXP 	window1: mouseVisible = True
9.4798 	EXP 	window1: mouseVisible = True
9.4802 	EXP 	window1: mouseVisible = True
9.4988 	EXP 	window1: mouseVisible = True
9.4990 	EXP 	window1: mouseVisible = True
9.4991 	EXP 	window1: mouseVisible = True
9.4995 	EXP 	window1: mouseVisible = True
9.4999 	EXP 	window1: mouseVisible = True
9.5167 	EXP 	window1: mouseVisible = True
9.5168 	EXP 	window1: mouseVisible = True
